Year,StateAbbr,state,county,Category,Measure,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,LocationID,MeasureId,Short_Question_Text,Geolocation
2022,UT,Utah,Box Elder,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,Age-adjusted prevalence,7.1,6.4,7.8,61498,42768,49003,LACKTRPT,Transportation Barriers,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health-Related Social Needs,Food insecurity in the past 12 months among adults,Crude prevalence,11.4,10.1,12.7,61498,42768,49003,FOODINSECU,Food Insecurity,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Disability,Independent living disability among adults,Age-adjusted prevalence,7.1,6.4,7.9,61498,42768,49003,INDEPLIVE,Independent Living Disability,POINT (-113.082107285331 41.5209589223232)
2021,UT,Utah,Box Elder,Health Outcomes,High blood pressure among adults,Crude prevalence,30.2,26.8,33.9,61498,42768,49003,BPHIGH,High Blood Pressure,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Disability,Vision disability among adults,Crude prevalence,4.2,3.8,4.6,61498,42768,49003,VISION,Vision Disability,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Prevention,Visits to doctor for routine checkup within the past year among adults,Age-adjusted prevalence,70.5,66.3,74.4,61498,42768,49003,CHECKUP,Annual Checkup,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health Risk Behaviors,Current cigarette smoking among adults,Age-adjusted prevalence,10.3,8.8,11.8,61498,42768,49003,CSMOKING,Current Cigarette Smoking,POINT (-113.082107285331 41.5209589223232)
2021,UT,Utah,Box Elder,Health Outcomes,High blood pressure among adults,Age-adjusted prevalence,29.5,26.1,33.2,61498,42768,49003,BPHIGH,High Blood Pressure,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health Outcomes,Current asthma among adults,Crude prevalence,11.4,10,12.8,61498,42768,49003,CASTHMA,Current Asthma,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health Outcomes,Obesity among adults,Crude prevalence,31.8,26.1,37.8,61498,42768,49003,OBESITY,Obesity,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Disability,Hearing disability among adults,Crude prevalence,6.6,5.9,7.5,61498,42768,49003,HEARING,Hearing Disability,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Prevention,Current lack of health insurance among adults aged 18-64 years,Crude prevalence,9.2,8.3,10.1,61498,42768,49003,ACCESS2,Health Insurance,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health Outcomes,All teeth lost among adults aged >=65 years,Crude prevalence,9.9,7.8,12.2,61498,42768,49003,TEETHLOST,All Teeth Lost,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,Age-adjusted prevalence,11,9.7,12.4,61498,42768,49003,HOUSINSECU,Housing Insecurity,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health Outcomes,Diagnosed diabetes among adults,Crude prevalence,9.5,8.1,10.9,61498,42768,49003,DIABETES,Diabetes,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Prevention,Mammography use among women aged 50-74 years,Age-adjusted prevalence,65.2,56,73.2,61498,42768,49003,MAMMOUSE,Mammography,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health Risk Behaviors,No leisure-time physical activity among adults,Crude prevalence,19.4,16.2,22.8,61498,42768,49003,LPA,Physical Inactivity,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Disability,Any disability among adults,Age-adjusted prevalence,27.4,23.8,31.2,61498,42768,49003,DISABILITY,Any Disability,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,Age-adjusted prevalence,7.2,6.3,8.3,61498,42768,49003,SHUTUTILITY,Utility Services Threat,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Disability,Cognitive disability among adults,Crude prevalence,14.9,13.3,16.6,61498,42768,49003,COGNITION,Cognitive Disability,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health Outcomes,Arthritis among adults,Age-adjusted prevalence,25.9,22.9,29.2,61498,42768,49003,ARTHRITIS,Arthritis,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health-Related Social Needs,Food insecurity in the past 12 months among adults,Age-adjusted prevalence,11.7,10.3,13.1,61498,42768,49003,FOODINSECU,Food Insecurity,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health Status,Frequent physical distress among adults,Age-adjusted prevalence,12.3,10.9,13.8,61498,42768,49003,PHLTH,Frequent Physical Distress,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health-Related Social Needs,Feeling socially isolated among adults,Crude prevalence,32,27.7,36.8,61498,42768,49003,ISOLATION,Social Isolation,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health Outcomes,Chronic obstructive pulmonary disease among adults,Crude prevalence,5.6,5,6.3,61498,42768,49003,COPD,COPD,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,Crude prevalence,10.6,9.3,12,61498,42768,49003,HOUSINSECU,Housing Insecurity,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Disability,Mobility disability among adults,Age-adjusted prevalence,10.3,9.1,11.8,61498,42768,49003,MOBILITY,Mobility Disability,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health Outcomes,Stroke among adults,Age-adjusted prevalence,2.7,2.5,3,61498,42768,49003,STROKE,Stroke,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health Outcomes,Depression among adults,Crude prevalence,25.2,21.8,29,61498,42768,49003,DEPRESSION,Depression,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health Outcomes,Depression among adults,Age-adjusted prevalence,25.3,21.8,29,61498,42768,49003,DEPRESSION,Depression,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Prevention,Visits to doctor for routine checkup within the past year among adults,Crude prevalence,70.8,66.7,74.7,61498,42768,49003,CHECKUP,Annual Checkup,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health Outcomes,Cancer (non-skin) or melanoma among adults,Age-adjusted prevalence,7.7,6.9,8.5,61498,42768,49003,CANCER,Cancer (non-skin) or Melanoma,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health Status,Fair or poor self-rated health status among adults,Age-adjusted prevalence,15.5,13.7,17.4,61498,42768,49003,GHLTH,General Health,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health Risk Behaviors,Binge drinking among adults,Crude prevalence,12.5,10,15.3,61498,42768,49003,BINGE,Binge Drinking,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health Outcomes,Cancer (non-skin) or melanoma among adults,Crude prevalence,7.9,7.2,8.8,61498,42768,49003,CANCER,Cancer (non-skin) or Melanoma,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health-Related Social Needs,Feeling socially isolated among adults,Age-adjusted prevalence,32.1,27.8,36.9,61498,42768,49003,ISOLATION,Social Isolation,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health Outcomes,Chronic obstructive pulmonary disease among adults,Age-adjusted prevalence,5.4,4.8,6,61498,42768,49003,COPD,COPD,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health-Related Social Needs,Lack of social and emotional support among adults,Crude prevalence,21.6,18.6,24.9,61498,42768,49003,EMOTIONSPT,Lack of Social/Emotional Support,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health Outcomes,Stroke among adults,Crude prevalence,2.8,2.6,3.1,61498,42768,49003,STROKE,Stroke,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health Outcomes,Coronary heart disease among adults,Age-adjusted prevalence,5.3,4.7,5.9,61498,42768,49003,CHD,Coronary Heart Disease,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health Risk Behaviors,Short sleep duration among adults,Crude prevalence,37.6,31.9,43.4,61498,42768,49003,SLEEP,Short Sleep Duration,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health Risk Behaviors,No leisure-time physical activity among adults,Age-adjusted prevalence,19.3,16.1,22.7,61498,42768,49003,LPA,Physical Inactivity,POINT (-113.082107285331 41.5209589223232)
2021,UT,Utah,Box Elder,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,Crude prevalence,70.4,66.8,73.8,61498,42768,49003,BPMED,High Blood Pressure Medication,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health Status,Fair or poor self-rated health status among adults,Crude prevalence,15.7,13.9,17.6,61498,42768,49003,GHLTH,General Health,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Health-Related Social Needs,Received food stamps in the past 12 months among adults,Crude prevalence,7.1,6.2,8.2,61498,42768,49003,FOODSTAMP,Food Stamps,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Disability,Cognitive disability among adults,Age-adjusted prevalence,14.9,13.3,16.6,61498,42768,49003,COGNITION,Cognitive Disability,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Box Elder,Disability,Self-care disability among adults,Crude prevalence,3,2.7,3.3,61498,42768,49003,SELFCARE,Self-care Disability,POINT (-113.082107285331 41.5209589223232)
2022,UT,Utah,Cache,Disability,Vision disability among adults,Crude prevalence,4.6,4.2,5,140173,99623,49005,VISION,Vision Disability,POINT (-111.743483739653 41.7226445365922)
2021,UT,Utah,Cache,Health Outcomes,High cholesterol among adults who have ever been screened,Crude prevalence,28,25,31,140173,99623,49005,HIGHCHOL,High Cholesterol,POINT (-111.743483739653 41.7226445365922)
2021,UT,Utah,Cache,Prevention,Cholesterol screening among adults,Crude prevalence,73,69.7,75.9,140173,99623,49005,CHOLSCREEN,Cholesterol Screening,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Outcomes,Stroke among adults,Crude prevalence,2.6,2.4,2.8,140173,99623,49005,STROKE,Stroke,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Disability,Cognitive disability among adults,Age-adjusted prevalence,15.9,14.3,17.7,140173,99623,49005,COGNITION,Cognitive Disability,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Status,Fair or poor self-rated health status among adults,Crude prevalence,15.8,14.1,17.7,140173,99623,49005,GHLTH,General Health,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Risk Behaviors,No leisure-time physical activity among adults,Age-adjusted prevalence,19.9,17,23.1,140173,99623,49005,LPA,Physical Inactivity,POINT (-111.743483739653 41.7226445365922)
2021,UT,Utah,Cache,Health Outcomes,High blood pressure among adults,Crude prevalence,24.3,21.6,27,140173,99623,49005,BPHIGH,High Blood Pressure,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,Crude prevalence,6.8,6,7.8,140173,99623,49005,SHUTUTILITY,Utility Services Threat,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Outcomes,Chronic obstructive pulmonary disease among adults,Age-adjusted prevalence,6,5.4,6.7,140173,99623,49005,COPD,COPD,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Disability,Mobility disability among adults,Age-adjusted prevalence,12,10.7,13.5,140173,99623,49005,MOBILITY,Mobility Disability,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health-Related Social Needs,Food insecurity in the past 12 months among adults,Crude prevalence,11.3,10.1,12.7,140173,99623,49005,FOODINSECU,Food Insecurity,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Outcomes,Cancer (non-skin) or melanoma among adults,Crude prevalence,6.3,5.7,7,140173,99623,49005,CANCER,Cancer (non-skin) or Melanoma,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health-Related Social Needs,Feeling socially isolated among adults,Age-adjusted prevalence,31.1,27.3,35,140173,99623,49005,ISOLATION,Social Isolation,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Outcomes,Depression among adults,Age-adjusted prevalence,25.7,22.5,29.1,140173,99623,49005,DEPRESSION,Depression,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Disability,Independent living disability among adults,Crude prevalence,8.2,7.4,9.1,140173,99623,49005,INDEPLIVE,Independent Living Disability,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Outcomes,Coronary heart disease among adults,Crude prevalence,4.8,4.3,5.3,140173,99623,49005,CHD,Coronary Heart Disease,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Disability,Mobility disability among adults,Crude prevalence,10.1,8.9,11.4,140173,99623,49005,MOBILITY,Mobility Disability,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Prevention,Visits to doctor for routine checkup within the past year among adults,Age-adjusted prevalence,69.8,66.1,73.4,140173,99623,49005,CHECKUP,Annual Checkup,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,Age-adjusted prevalence,7.3,6.5,8.5,140173,99623,49005,SHUTUTILITY,Utility Services Threat,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Disability,Any disability among adults,Age-adjusted prevalence,28.8,25.5,32.3,140173,99623,49005,DISABILITY,Any Disability,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Outcomes,Depression among adults,Crude prevalence,27.1,23.8,30.5,140173,99623,49005,DEPRESSION,Depression,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Outcomes,Arthritis among adults,Crude prevalence,20.8,20.1,21.5,140173,99623,49005,ARTHRITIS,Arthritis,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Outcomes,All teeth lost among adults aged >=65 years,Age-adjusted prevalence,16.8,13.7,20.4,140173,99623,49005,TEETHLOST,All Teeth Lost,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Disability,Hearing disability among adults,Age-adjusted prevalence,7.1,6.3,7.9,140173,99623,49005,HEARING,Hearing Disability,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Outcomes,Current asthma among adults,Crude prevalence,11.5,10.2,12.9,140173,99623,49005,CASTHMA,Current Asthma,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health-Related Social Needs,Food insecurity in the past 12 months among adults,Age-adjusted prevalence,11.5,10.3,12.9,140173,99623,49005,FOODINSECU,Food Insecurity,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Prevention,Colorectal cancer screening among adults aged 45–75 years,Crude prevalence,58.3,53.7,62.9,140173,99623,49005,COLON_SCREEN,Colorectal Cancer Screening,POINT (-111.743483739653 41.7226445365922)
2021,UT,Utah,Cache,Health Outcomes,High blood pressure among adults,Age-adjusted prevalence,28.7,25.6,31.8,140173,99623,49005,BPHIGH,High Blood Pressure,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,Crude prevalence,7.4,6.7,8.2,140173,99623,49005,LACKTRPT,Transportation Barriers,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Status,Frequent physical distress among adults,Crude prevalence,12.7,11.3,14.2,140173,99623,49005,PHLTH,Frequent Physical Distress,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Outcomes,Current asthma among adults,Age-adjusted prevalence,11.3,10,12.7,140173,99623,49005,CASTHMA,Current Asthma,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Status,Frequent physical distress among adults,Age-adjusted prevalence,13.8,12.3,15.5,140173,99623,49005,PHLTH,Frequent Physical Distress,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Disability,Any disability among adults,Crude prevalence,28.6,25.3,32.2,140173,99623,49005,DISABILITY,Any Disability,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Outcomes,Arthritis among adults,Age-adjusted prevalence,24.6,21.9,27.5,140173,99623,49005,ARTHRITIS,Arthritis,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,Age-adjusted prevalence,10.8,9.6,12.2,140173,99623,49005,HOUSINSECU,Housing Insecurity,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health-Related Social Needs,Received food stamps in the past 12 months among adults,Crude prevalence,6.8,5.9,7.8,140173,99623,49005,FOODSTAMP,Food Stamps,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Status,Frequent mental distress among adults,Age-adjusted prevalence,18.3,16.6,20.2,140173,99623,49005,MHLTH,Frequent Mental Distress,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Prevention,Visits to doctor for routine checkup within the past year among adults,Crude prevalence,67.5,63.6,71.3,140173,99623,49005,CHECKUP,Annual Checkup,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Disability,Independent living disability among adults,Age-adjusted prevalence,8.2,7.4,9.1,140173,99623,49005,INDEPLIVE,Independent Living Disability,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Risk Behaviors,Short sleep duration among adults,Crude prevalence,32.3,27.8,37.1,140173,99623,49005,SLEEP,Short Sleep Duration,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Prevention,Visited dentist or dental clinic in the past year among adults,Age-adjusted prevalence,65.9,62.7,69.1,140173,99623,49005,DENTAL,Dental Visit,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Disability,Hearing disability among adults,Crude prevalence,6.2,5.5,6.9,140173,99623,49005,HEARING,Hearing Disability,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,Age-adjusted prevalence,7,6.4,7.8,140173,99623,49005,LACKTRPT,Transportation Barriers,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Prevention,Current lack of health insurance among adults aged 18-64 years,Age-adjusted prevalence,9.2,8.1,10.3,140173,99623,49005,ACCESS2,Health Insurance,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Outcomes,Cancer (non-skin) or melanoma among adults,Age-adjusted prevalence,7.7,6.9,8.5,140173,99623,49005,CANCER,Cancer (non-skin) or Melanoma,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Outcomes,All teeth lost among adults aged >=65 years,Crude prevalence,16.8,13.7,20.5,140173,99623,49005,TEETHLOST,All Teeth Lost,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,Crude prevalence,10.3,9.1,11.6,140173,99623,49005,HOUSINSECU,Housing Insecurity,POINT (-111.743483739653 41.7226445365922)
2021,UT,Utah,Cache,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,Crude prevalence,65.5,62,68.5,140173,99623,49005,BPMED,High Blood Pressure Medication,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Status,Fair or poor self-rated health status among adults,Age-adjusted prevalence,16.8,15,18.8,140173,99623,49005,GHLTH,General Health,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Prevention,Colorectal cancer screening among adults aged 45–75 years,Age-adjusted prevalence,55.8,51.2,60.5,140173,99623,49005,COLON_SCREEN,Colorectal Cancer Screening,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Prevention,Visited dentist or dental clinic in the past year among adults,Crude prevalence,65.5,62.2,68.7,140173,99623,49005,DENTAL,Dental Visit,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health-Related Social Needs,Lack of social and emotional support among adults,Crude prevalence,20.2,17.7,23,140173,99623,49005,EMOTIONSPT,Lack of Social/Emotional Support,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Risk Behaviors,Binge drinking among adults,Crude prevalence,12.4,10.2,14.8,140173,99623,49005,BINGE,Binge Drinking,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Disability,Self-care disability among adults,Crude prevalence,3.1,2.8,3.4,140173,99623,49005,SELFCARE,Self-care Disability,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Outcomes,Diagnosed diabetes among adults,Age-adjusted prevalence,9.5,8.2,11,140173,99623,49005,DIABETES,Diabetes,POINT (-111.743483739653 41.7226445365922)
2021,UT,Utah,Cache,Prevention,Cholesterol screening among adults,Age-adjusted prevalence,78.5,75.6,81.1,140173,99623,49005,CHOLSCREEN,Cholesterol Screening,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Outcomes,Obesity among adults,Age-adjusted prevalence,35,30,40.3,140173,99623,49005,OBESITY,Obesity,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Risk Behaviors,No leisure-time physical activity among adults,Crude prevalence,18.8,16,21.9,140173,99623,49005,LPA,Physical Inactivity,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Prevention,Current lack of health insurance among adults aged 18-64 years,Crude prevalence,10.5,9.5,11.7,140173,99623,49005,ACCESS2,Health Insurance,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Outcomes,Coronary heart disease among adults,Age-adjusted prevalence,5.7,5.2,6.4,140173,99623,49005,CHD,Coronary Heart Disease,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Prevention,Mammography use among women aged 50-74 years,Crude prevalence,72.1,64.4,79.2,140173,99623,49005,MAMMOUSE,Mammography,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Risk Behaviors,Binge drinking among adults,Age-adjusted prevalence,11.4,9.3,13.7,140173,99623,49005,BINGE,Binge Drinking,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Outcomes,Stroke among adults,Age-adjusted prevalence,3.1,2.8,3.4,140173,99623,49005,STROKE,Stroke,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Risk Behaviors,Current cigarette smoking among adults,Crude prevalence,9.7,8.4,11.1,140173,99623,49005,CSMOKING,Current Cigarette Smoking,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Status,Frequent mental distress among adults,Crude prevalence,20.3,18.5,22.2,140173,99623,49005,MHLTH,Frequent Mental Distress,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Risk Behaviors,Short sleep duration among adults,Age-adjusted prevalence,32.8,28.3,37.6,140173,99623,49005,SLEEP,Short Sleep Duration,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health-Related Social Needs,Received food stamps in the past 12 months among adults,Age-adjusted prevalence,7.4,6.5,8.6,140173,99623,49005,FOODSTAMP,Food Stamps,POINT (-111.743483739653 41.7226445365922)
2021,UT,Utah,Cache,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,Age-adjusted prevalence,52.4,47.7,56.7,140173,99623,49005,BPMED,High Blood Pressure Medication,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Outcomes,Diagnosed diabetes among adults,Crude prevalence,7.9,6.8,9.1,140173,99623,49005,DIABETES,Diabetes,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Risk Behaviors,Current cigarette smoking among adults,Age-adjusted prevalence,10.6,9.2,12.2,140173,99623,49005,CSMOKING,Current Cigarette Smoking,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Outcomes,Chronic obstructive pulmonary disease among adults,Crude prevalence,5.3,4.7,5.9,140173,99623,49005,COPD,COPD,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Disability,Vision disability among adults,Age-adjusted prevalence,4.8,4.4,5.3,140173,99623,49005,VISION,Vision Disability,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health Outcomes,Obesity among adults,Crude prevalence,32.6,27.9,37.7,140173,99623,49005,OBESITY,Obesity,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Prevention,Mammography use among women aged 50-74 years,Age-adjusted prevalence,71.2,63.4,78.6,140173,99623,49005,MAMMOUSE,Mammography,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Disability,Self-care disability among adults,Age-adjusted prevalence,3.6,3.3,3.9,140173,99623,49005,SELFCARE,Self-care Disability,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health-Related Social Needs,Lack of social and emotional support among adults,Age-adjusted prevalence,19.8,17.2,22.5,140173,99623,49005,EMOTIONSPT,Lack of Social/Emotional Support,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Health-Related Social Needs,Feeling socially isolated among adults,Crude prevalence,33.3,29.4,37.3,140173,99623,49005,ISOLATION,Social Isolation,POINT (-111.743483739653 41.7226445365922)
2021,UT,Utah,Cache,Health Outcomes,High cholesterol among adults who have ever been screened,Age-adjusted prevalence,28.9,25.4,32.4,140173,99623,49005,HIGHCHOL,High Cholesterol,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Cache,Disability,Cognitive disability among adults,Crude prevalence,17.6,15.8,19.4,140173,99623,49005,COGNITION,Cognitive Disability,POINT (-111.743483739653 41.7226445365922)
2022,UT,Utah,Carbon,Health-Related Social Needs,Received food stamps in the past 12 months among adults,Age-adjusted prevalence,10.6,9.1,12,20571,15401,49007,FOODSTAMP,Food Stamps,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Outcomes,Depression among adults,Crude prevalence,26.8,23.3,30.4,20571,15401,49007,DEPRESSION,Depression,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Outcomes,Cancer (non-skin) or melanoma among adults,Age-adjusted prevalence,7.5,6.8,8.3,20571,15401,49007,CANCER,Cancer (non-skin) or Melanoma,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Status,Frequent mental distress among adults,Crude prevalence,18.2,16.5,20.1,20571,15401,49007,MHLTH,Frequent Mental Distress,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,Age-adjusted prevalence,9.2,8,10.4,20571,15401,49007,SHUTUTILITY,Utility Services Threat,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Disability,Any disability among adults,Crude prevalence,34.4,30.5,38.4,20571,15401,49007,DISABILITY,Any Disability,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Disability,Hearing disability among adults,Age-adjusted prevalence,7.7,6.9,8.6,20571,15401,49007,HEARING,Hearing Disability,POINT (-110.589301278449 39.6480541147278)
2022,UT,Utah,Carbon,Health Risk Behaviors,No leisure-time physical activity among adults,Crude prevalence,24,20.5,27.8,20571,15401,49007,LPA,Physical Inactivity,POINT (-110.589301278449 39.6480541147278)
